Time	Person	xcor	ycor
656	50	66.03900041719187	31.137589597800968
656	51	84.34420846166812	54.63576768241855
656	52	20.82189663062452	14.026498493901652
656	53	37.77208324429554	1.000109609559848
656	54	2.802914360584939	1.4828162334012118
656	55	21.096061507163604	1.09163331180479
656	56	61.166414445210236	29.89645248039258
656	57	15.146462720200093	13.000755362339357
656	58	85.40050823462637	54.81267491352926
656	59	29.689426086791144	11.015493047057157
656	60	64.6667071750721	43.67529417368517
656	61	21.75250458477137	22.47461191040676
656	62	2.8767794348221525	1.8154479769856433
656	63	27.22093407877586	1.0611851447414264
656	64	26.477067635173697	1.6303420321296243
656	65	59.69304747414233	42.91481613758586
656	66	25.05832694150029	1.5048591969611191
656	67	2.4984504352376895	3.7033729248917977
656	68	2.817174558832989	2.5754701259690687
656	69	61.70460243495329	43.74153332834945
656	70	2.425237283646284	4.6113593978534215
656	71	14.344943767192097	10.958174588093772
656	72	11.60077860198352	12.86292758192469
656	73	87.10898791608089	54.55321010193576
656	74	28.323273426607845	1.1657867194980132
656	75	2.5521286169579316	3.6228919680782656
656	76	61.617442332965524	30.112127496464588
656	77	3.5501172876425593	2.601252781456511
656	78	59.646035994844794	46.034429389758955
656	79	20.202854144233157	1.013520605598928
656	80	85.38901143363498	54.43369964863251
656	81	29.50187776248423	1.6539145094821472
657	0	27.32980635107052	1.6482470867818038
657	1	85.99999999999999	33.3159164193499
657	2	29.785145957583158	1.1256793132098968
657	3	84.34946622324921	54.2551464965569
657	4	3.516354496456817	3.5355134252575
657	5	12.574370669241752	2.166524523991323
657	6	19.062239672492783	13.016142948956642
657	7	7.915118011508403	7.063253962122897
657	8	22.677676255144842	1.0974141163340925
657	9	23.798020623247517	1.112206119211773
657	10	3.6373411313917403	1.8522243972414276
657	11	13.02389162206217	13.000001163595773
657	12	28.428476822091785	1.764392146078919
657	13	26.57887928568902	10.686255227674181
657	14	3.6938891485704906	1.3029789351985195
657	15	9.184039518089463	10.577140712683907
657	16	28.50796719665037	1.2320057128558823
657	17	74.55431663175918	1.360244215748172
657	18	66	34
657	19	55.24971459410929	29.788294057997366
657	20	86.36174812501689	54.7789678842455
657	21	86.5	31
657	22	2.1437704702663924	2.608365580307749
657	23	2.4805462236566083	1.3376963607337433
657	24	87.56275436743256	54.339063557918436
657	25	24.851080215763645	1.0551653191366543
657	26	10.793635169422462	5.662613894101006
657	27	74.49401704421881	1.4925809745003866
657	28	63.6981655252132	54.99999999999999
657	29	74.23414812584831	1.8576653983471192
657	30	87.43647333508663	54.26203344147635
657	31	11.155389152868615	7.857291309391273
657	32	87.65459240637374	54.703495221014194
657	33	2.1512938745122243	1.5636116030673723
657	34	17.153188914966	13.003616758272084
657	35	21.00000057023805	21.658968181498423
657	36	51	38.75
657	37	86.3579853133763	54.33102109959135
657	38	74.57888284549631	1.8472593638615074
657	39	55.912721490344055	52.99999996467676
657	40	26.310505860627828	1.15949032977132
657	41	20.999999742945167	23.029962293375235
657	42	10.599631412053576	4.474511495386482
657	43	4.822005898031246	3.836429767824288
657	44	28.70482224383019	2.079182243432172
657	45	12.861749665616609	3.1434820766906055
657	46	21.998906065887365	23.445246557175558
657	47	59.49109366876855	44.00883354991796
657	48	7.00129585885926	28.523890709003787
657	49	9.712049493269019	32.50096497598387
657	50	66.03900041719187	31.137589597800968
657	51	84.11821142616596	54.52887830060617
657	52	20.574618517807934	14.063288912788497
657	53	38.02208324329951	1.0000872933973513
657	54	2.5886669138410365	1.3539828853747067
657	55	21.34478680848671	1.06641973447569
657	56	61.166414445210236	29.89645248039258
657	57	14.8964627744627	13.000590646522154
657	58	85.40050823462637	54.81267491352926
657	59	29.939425947740286	11.01575672377176
657	60	64.6667071750721	43.67529417368517
657	61	21.541049409921868	22.341245089085387
657	62	2.6937160082374643	1.645189990837937
657	63	27.470166628588327	1.0416112817099268
657	64	26.247130202314413	1.5322157004439756
657	65	59.69304747414233	42.91481613758586
657	66	24.83188415670553	1.6108009980331908
657	67	2.4087452191843877	3.936724535584397
657	68	2.817174558832989	2.5754701259690687
657	69	61.70460243495329	43.74153332834945
657	70	2.425237283646284	4.6113593978534215
657	71	14.09506456730701	10.965945396596652
657	72	11.357042102838092	12.91853800346895
657	73	87.33246576207303	54.66527103335575
657	74	28.48077129318693	1.3599372333346655
657	75	2.7817782234456176	3.524093900080704
657	76	61.617442332965524	30.112127496464588
657	77	3.5501172876425593	2.601252781456511
657	78	59.646035994844794	46.034429389758955
657	79	20.452818191407886	1.009280898058192
657	80	85.48702293950412	54.20371324747526
657	81	29.745462552907558	1.7101857265866585
658	0	27.15448231283054	1.8264645988708998
658	1	85.99999999999999	33.5659164193499
658	2	29.53828854502989	1.086164532842221
658	3	84.34946622324921	54.2551464965569
658	4	3.594752203556435	3.772902977516066
658	5	12.767853307382605	2.0082069041947386
658	6	18.81226853642577	13.012344115798118
658	7	7.752034488008846	6.873771075394387
658	8	22.927000615894862	1.0790466685910391
658	9	24.0469383875196	1.0889693675070116
658	10	3.849301366569561	1.7196617377050298
658	11	12.773891622062331	13.000000879484704
658	12	28.428476822091785	1.764392146078919
658	13	26.828812580240516	10.680480431172503
658	14	3.517510948962062	1.4801532298997804
658	15	9.108087279139346	10.338957469363844
658	16	28.75499853336856	1.1935932320817477
658	17	74.55431663175918	1.360244215748172
658	18	66	34
658	19	55.24971459410929	29.788294057997366
658	20	86.36174812501689	54.7789678842455
658	21	86.5	31
658	22	2.2747769719588518	2.821291145974025
658	23	2.4805462236566083	1.3376963607337433
658	24	87.64035487527325	54.101412214175404
658	25	25.100792533736026	1.0431753961652641
658	26	11.012757125889014	5.542257888042853
658	27	74.49401704421881	1.4925809745003866
658	28	63.4481655252132	54.99999999999999
658	29	74.40066164913222	1.6711895378086021
658	30	87.21410159364305	54.376273577187696
658	31	11.330843857657369	7.679202436725147
658	32	87.65459240637374	54.703495221014194
658	33	2.3736253109813856	1.6779301595556315
658	34	16.90319014451222	13.002832684553272
658	35	21.000000353900575	21.408968181498516
658	36	51	38.75
658	37	86.2930539336586	54.08960047924595
658	38	74.69015482000079	1.6233876423559197
658	39	56.162721490344055	52.9999999727987
658	40	26.06233694734313	1.1292878384983664
658	41	20.999999805339403	22.77996229337524
658	42	10.771791807634294	4.293236019401751
658	43	4.6467733055299	3.6581223408189687
658	44	28.568118197683958	1.869869071922949
658	45	13.03812056926044	2.966300519106702
658	46	21.77056260944484	23.343466078203008
658	47	59.49109366876855	44.00883354991796
658	48	7.000677478502083	28.27389147379349
658	49	9.836633341605383	32.28421889243516
658	50	66.03900041719187	31.137589597800968
658	51	84.33871295811959	54.646687784121305
658	52	21	13.75
658	53	38.27208324230349	1.0000649772348544
658	54	2.831155991954933	1.2931630942251766
658	55	21.593512109809815	1.04120615714659
658	56	61.166414445210236	29.89645248039258
658	57	14.646462828725307	13.00042593070495
658	58	85.18427591400936	54.68720147601923
658	59	30.18942580868943	11.016020400486363
658	60	64.6667071750721	43.67529417368517
658	61	21.329594235072367	22.207878267764013
658	62	2.867240267689179	1.8251603533472514
658	63	27.470166628588327	1.0416112817099268
658	64	26.205622042883867	1.7787457649405565
658	65	59.69304747414233	42.91481613758586
658	66	24.83188415670553	1.6108009980331908
658	67	2.3087606063487747	3.707589035942564
658	68	3.052477915662364	2.659923250629012
658	69	61.70460243495329	43.74153332834945
658	70	2.632336472128347	4.751394843830756
658	71	13.845185367421921	10.973716205099532
658	72	11.26646736464866	12.685522517284198
658	73	87.08999933627175	54.72618106831839
658	74	28.48077129318693	1.3599372333346655
658	75	2.8183447208771613	3.771405224660855
658	76	61.617442332965524	30.112127496464588
658	77	3.5501172876425593	2.601252781456511
658	78	59.646035994844794	46.034429389758955
658	79	20.702782238582614	1.0050411905174559
658	80	85.48702293950412	54.20371324747526
658	81	29.564454918573425	1.5377437470319073
659	0	27.333261860889454	1.6517137099007702
659	1	85.99999999999999	33.3159164193499
659	2	29.53828854502989	1.086164532842221
659	3	84.34946622324921	54.2551464965569
659	4	3.594752203556435	3.772902977516066
659	5	12.961335945523459	1.849889284398154
659	6	18.562297400358755	13.008545282639597
659	7	7.588950964509289	6.684288188665877
659	8	23.17632497664488	1.0606792208479858
659	9	24.295856151791682	1.0657326158022502
659	10	3.658568031216289	1.558042448061076
659	11	12.523891622062493	13.000000595373635
659	12	28.239397060707816	1.9279428838790917
659	13	27.078745874792013	10.674705634670826
659	14	3.517510948962062	1.4801532298997804
659	15	8.948696669982615	10.146357797212913
659	16	28.512832865087464	1.1314982314297561
659	17	74.55431663175918	1.360244215748172
659	18	66	34
659	19	55.24971459410929	29.788294057997366
659	20	86.2564500727619	54.55222503388126
659	21	86.5	31.25
659	22	2.195456831136265	2.5842082168966973
659	23	2.4805462236566083	1.3376963607337433
659	24	87.73324930504018	54.33351267716132
659	25	25.350504851708408	1.0311854731938739
659	26	11.231879082355565	5.4219018819847
659	27	74.49401704421881	1.4925809745003866
659	28	63.6981655252132	54.99999999999999
659	29	74.40066164913222	1.6711895378086021
659	30	87.21410159364305	54.376273577187696
659	31	11.506298562446123	7.501113564059021
659	32	87.65459240637374	54.703495221014194
659	33	2.3736253109813856	1.6779301595556315
659	34	16.653191374058437	13.00204861083446
659	35	21.0000001375631	21.158968181498608
659	36	51	38.75
659	37	86.44638464917253	54.287058554998715
659	38	74.69015482000079	1.6233876423559197
659	39	56.412721490344055	52.999999980920634
659	40	26.309993838016467	1.0951401518707915
659	41	20.999999867733635	22.52996229337525
659	42	10.943952203215012	4.11196054341702
659	43	4.824292830353235	3.8341530719612815
659	44	28.657361624003954	2.103397680146154
659	45	13.214491472904273	2.7891189615227985
659	46	21.812648334134614	23.097033954125532
659	47	59.49109366876855	44.00883354991796
659	48	7.000544524003954	28.02389150914729
659	49	9.961217189941747	32.06747280888646
659	50	66.03900041719187	31.137589597800968
659	51	84.11360221709009	54.53794425892024
659	52	21	13.5
659	53	38.52208324130746	1.0000426610723576
659	54	2.5953918475107423	1.2100050026495601
659	55	21.84340488808661	1.0338849984197422
659	56	61.166414445210236	29.89645248039258
659	57	14.396462882987914	13.000261214887747
659	58	85.41770246745483	54.77671149862324
659	59	30.43942566963857	11.016284077200966
659	60	64.6667071750721	43.67529417368517
659	61	21.263782752615786	21.966696077756403
659	62	2.6861241660055217	1.6528323007530346
659	63	27.470166628588327	1.0416112817099268
659	64	26.384146561178838	1.6037343471200374
659	65	59.69304747414233	42.91481613758586
659	66	24.83188415670553	1.6108009980331908
659	67	2.426667012063595	3.9280387569480855
659	68	2.8406707236477486	2.527116197311487
659	69	61.70460243495329	43.74153332834945
659	70	2.471364665915665	4.560114741351103
659	71	13.595306167536833	10.981487013602413
659	72	11.175892626459227	12.452507031099447
659	73	87.32939654522593	54.79821561797996
659	74	28.48077129318693	1.3599372333346655
659	75	2.636427737669299	3.599922831335621
659	76	61.617442332965524	30.112127496464588
659	77	3.5501172876425593	2.601252781456511
659	78	59.646035994844794	46.034429389758955
659	79	20.95278035082799	1.0040696588669364
659	80	85.23933634765729	54.16978166603104
659	81	29.564454918573425	1.5377437470319073
660	0	27.333261860889454	1.6517137099007702
660	1	85.99999999999999	33.5659164193499
660	2	29.65102737267309	1.3093011652933628
660	3	84.46450608172157	54.03318742158437
660	4	3.594752203556435	3.772902977516066
660	5	13.154818583664312	1.6915716646015695
660	6	18.31232626429174	13.004746449481074
660	7	7.425867441009732	6.494805301937366
660	8	23.4256493373949	1.0423117731049325
660	9	24.295856151791682	1.0657326158022502
660	10	3.658568031216289	1.558042448061076
660	11	12.273891622062655	13.000000311262566
660	12	28.39787830390687	1.7345942465575883
660	13	27.32867916934351	10.668930838169148
660	14	3.517510948962062	1.4801532298997804
660	15	8.789306060825885	9.95375812506198
660	16	28.512832865087464	1.1314982314297561
660	17	74.55431663175918	1.360244215748172
660	18	66	34
660	19	55.24971459410929	29.788294057997366
660	20	86.47061398706943	54.68119719292527
660	21	86.5	31.25
660	22	2.4175507943339603	2.698987446338007
660	23	2.4805462236566083	1.3376963607337433
660	24	87.61279265719985	54.11444602978872
660	25	25.147368443169633	1.1769098689756667
660	26	11.350701509497565	5.201944543375404
660	27	74.49401704421881	1.4925809745003866
660	28	63.4481655252132	54.99999999999999
660	29	74.21929427727225	1.8432531203140505
660	30	87.21410159364305	54.376273577187696
660	31	11.743315989391904	7.421597909474524
660	32	87.65459240637374	54.703495221014194
660	33	2.3736253109813856	1.6779301595556315
660	34	16.403192603604655	13.001264537115649
660	35	20.999999921225623	20.9089681814987
660	36	51	38.75
660	37	86.44638464917253	54.287058554998715
660	38	74.69015482000079	1.6233876423559197
660	39	56.662721490344055	52.99999998904258
660	40	26.104294599727375	1.2372240122043552
660	41	20.999999890227336	22.77996229337525
660	42	11.11611259879573	3.930685067432289
660	43	4.648570261476268	3.65632849889198
660	44	28.529407697628034	1.888623862549628
660	45	13.390862376548105	2.6119374039388954
660	46	21.854734058824388	22.850601830048056
660	47	59.49109366876855	44.00883354991796
660	48	7.000411569505824	27.77389154450109
660	49	10.085801038278111	31.850726725337754
660	50	66.03900041719187	31.137589597800968
660	51	84.3352907399308	54.65350462773544
660	52	21	13.25
660	53	38.77208324120331	1.0000354446523376
660	54	2.813292167294297	1.3325588709615168
660	55	22.093297666363405	1.0265638396928944
660	56	61.166414445210236	29.89645248039258
660	57	14.146462887361594	13.000214451223929
660	58	85.41770246745483	54.77671149862324
660	59	30.689425530587712	11.01654775391557
660	60	64.6667071750721	43.67529417368517
660	61	21.197971270159204	21.725513887748793
660	62	2.572664884630677	1.8756034646632316
660	63	27.220266706500784	1.0345381677818422
660	64	26.384146561178838	1.6037343471200374
660	65	59.69304747414233	42.91481613758586
660	66	24.861919122176015	1.8589902420571547
660	67	2.3222372397103648	3.7008946999132326
660	68	3.072154412084092	2.6215370741762247
660	69	61.70460243495329	43.74153332834945
660	70	2.471364665915665	4.560114741351103
660	71	13.345426967651745	10.989257822105294
660	72	10.942572226325955	12.362720668651411
660	73	87.08222760993117	54.83573251317735
660	74	28.251291750080757	1.4591296690129087
660	75	2.636427737669299	3.599922831335621
660	76	61.617442332965524	30.112127496464588
660	77	3.6266635930065654	2.839245771132931
660	78	59.646035994844794	46.034429389758955
660	79	21.202778463073365	1.003098127216417
660	80	85.40822288185451	54.35411109549593
660	81	29.564454918573425	1.5377437470319073
661	0	27.09137877515046	1.714900518914857
661	1	85.99999999999999	33.3159164193499
661	2	29.89470409467369	1.2534293910684093
661	3	84.25586935627375	54.17092164679515
661	4	3.673149910656053	4.010292529774633
661	5	13.348301221805164	1.5332540448049847
661	6	18.062327899450167	13.003842250089994
661	7	7.253311340677542	6.313906456617262
661	8	23.2181254882771	1.181717124678435
661	9	24.295856151791682	1.0657326158022502
661	10	3.82884919597735	1.7410843146589023
661	11	12.023891622062662	13.000000250177587
661	12	28.17657498506465	1.6182978963594061
661	13	27.578612463895006	10.66315604166747
661	14	3.517510948962062	1.4801532298997804
661	15	8.629915451669156	9.761158452911049
661	16	28.512832865087464	1.1314982314297561
661	17	74.55431663175918	1.360244215748172
661	18	66	34
661	19	55.24971459410929	29.788294057997366
661	20	86.22628904089188	54.73416247094156
661	21	86.5	31.5
661	22	2.4175507943339603	2.698987446338007
661	23	2.4805462236566083	1.3376963607337433
661	24	87.71294905285086	54.34350649431763
661	25	25.392154838215824	1.1261199014595302
661	26	11.469523936639565	4.981987204766109
661	27	74.49401704421881	1.4925809745003866
661	28	63.6981655252132	54.99999999999999
661	29	74.38913642217338	1.6598038199191372
661	30	87.33807167655931	54.15917586061348
661	31	11.908894154907316	7.2342910193061405
661	32	87.65459240637374	54.703495221014194
661	33	2.3736253109813856	1.6779301595556315
661	34	16.15319270512155	13.0010392407809
661	35	20.999999704888147	20.658968181498793
661	36	51	38.75
661	37	86.44638464917253	54.287058554998715
661	38	74.57811139092902	1.846874263883568
661	39	56.912721490344055	52.99999999109103
661	40	26.345962526782234	1.1732192230631775
661	41	20.999999912721037	23.02996229337525
661	42	11.288272994376449	3.7494095914475585
661	43	4.539896412792882	3.881472885036384
661	44	28.626887038225824	2.11883632562802
661	45	13.567233280191937	2.4347558463549923
661	46	21.89681978351416	22.60416970597058
661	47	59.49109366876855	44.00883354991796
661	48	7.000278615007695	27.52389157985489
661	49	10.210384886614476	31.63398064178905
661	50	66.03900041719187	31.137589597800968
661	51	84.3352907399308	54.65350462773544
661	52	20.757464374963668	13.189366093740917
661	53	39.02208324109916	1.0000282282323179
661	54	2.581890319093585	1.2379376014218701
661	55	22.3431904446402	1.0192426809660466
661	56	61.166414445210236	29.89645248039258
661	57	13.896462891735274	13.000167687560111
661	58	85.19845124840835	54.6565911300481
661	59	30.939425391536854	11.016811430630172
661	60	64.6667071750721	43.67529417368517
661	61	21.434502522373286	21.80646428444972
661	62	2.6823146225996313	1.6509327390149182
661	63	27.470021812613588	1.0234753032982895
661	64	26.485036575718848	1.8324726363636974
661	65	59.69304747414233	42.91481613758586
661	66	25.061461243582404	1.708381670638929
661	67	2.4378745424732915	3.922543102140082
661	68	3.3036381005204354	2.715957951040962
661	69	61.70460243495329	43.74153332834945
661	70	2.557525644860095	4.794798114659349
661	71	13.095434935731515	10.991253812184066
661	72	10.953098383381255	12.112942366916359
661	73	87.32831687168097	54.87977879850813
661	74	28.464411116798416	1.3284386764776006
661	75	2.636427737669299	3.599922831335621
661	76	61.617442332965524	30.112127496464588
661	77	3.6266635930065654	2.839245771132931
661	78	59.646035994844794	46.034429389758955
661	79	21.45277657531874	1.0021265955658971
661	80	85.40822288185451	54.35411109549593
661	81	29.564454918573425	1.5377437470319073
662	0	27.287854965016365	1.5603136280871532
662	1	85.99999999999999	33.5659164193499
662	2	29.654167470654354	1.1852961942743299
662	3	84.4228574770878	54.35697262773046
662	4	3.5345288193903635	3.802243994436579
662	5	13.541783859946017	1.3749364250084002
662	6	17.812329534608594	13.002938050698914
662	7	7.080755240345352	6.133007611297157
662	8	23.461635336727948	1.1251224808731743
662	9	24.446326654847844	1.265378872241047
662	10	3.6424810455667034	1.5744502469761061
662	11	11.773891622062669	13.00000018909261
662	12	28.17657498506465	1.6182978963594061
662	13	27.828545758446502	10.657381245165793
662	14	3.755347426089243	1.403122001506797
662	15	8.84845474561056	9.639747674956238
662	16	28.6351377459582	1.3495384023047459
662	17	74.55431663175918	1.360244215748172
662	18	66	34
662	19	55.24971459410929	29.788294057997366
662	20	86.46272248877985	54.81539808332807
662	21	86.5	31.5
662	22	2.4175507943339603	2.698987446338007
662	23	2.4805462236566083	1.3376963607337433
662	24	87.71294905285086	54.34350649431763
662	25	25.2898005724431	1.354206736410884
662	26	11.588346363781564	4.762029866156814
662	27	74.49401704421881	1.4925809745003866
662	28	63.4481655252132	54.99999999999999
662	29	74.38913642217338	1.6598038199191372
662	30	87.49271200177316	54.355609996694135
662	31	12.074472320422727	7.046984129137757
662	32	87.65459240637374	54.703495221014194
662	33	2.3736253109813856	1.6779301595556315
662	34	15.90319280663845	13.00081394444615
662	35	20.99999948855067	20.408968181498885
662	36	51	38.75
662	37	86.44638464917253	54.287058554998715
662	38	74.6895873361171	1.6231040387765971
662	39	57.162721490344055	52.99999999313949
662	40	26.345962526782234	1.1732192230631775
662	41	20.99999993521474	23.27996229337525
662	42	11.460433389957167	3.5681341154628283
662	43	4.789076744482401	3.9017006456415952
662	44	28.504685938065858	1.9007379736863008
662	45	13.74388730754665	2.2578565681785117
662	46	21.938905508203934	22.357737581893105
662	47	59.49109366876855	44.00883354991796
662	48	7.000145660509566	27.27389161520869
662	49	9.971086906843839	31.706344146939728
662	50	66.03900041719187	31.137589597800968
662	51	84.3352907399308	54.65350462773544
662	52	20.514928749927336	13.128732187481834
662	53	39.27208324099501	1.000021011812298
662	54	2.8284439393417116	1.1965695903197802
662	55	22.260618832281327	1.2552128672872342
662	56	61.166414445210236	29.89645248039258
662	57	13.646462896108954	13.000120923896294
662	58	85.42824913262793	54.755043821266796
662	59	31.189425252485997	11.017075107344775
662	60	64.6667071750721	43.67529417368517
662	61	21.315924145116142	21.586375283254608
662	62	2.923978757855394	1.714951843437617
662	63	27.36159726198794	1.248739851822077
662	64	26.485036575718848	1.8324726363636974
662	65	59.69304747414233	42.91481613758586
662	66	25.26100336498879	1.5577730992207033
662	67	2.3306769449604383	3.696692100177566
662	68	3.0845101340152126	2.5956128875971882
662	69	61.70460243495329	43.74153332834945
662	70	2.413958448766414	4.590131409487749
662	71	12.845442903811284	10.99324980226284
662	72	10.704835398600794	12.083523148913542
662	73	87.32831687168097	54.87977879850813
662	74	28.464411116798416	1.3284386764776006
662	75	2.636427737669299	3.599922831335621
662	76	61.617442332965524	30.112127496464588
662	77	3.728275088560927	2.610827067933727
662	78	59.646035994844794	46.034429389758955
662	79	21.24670582026011	1.1436710900175253
662	80	85.33606333022571	54.11475153519233
662	81	29.80242189232201	1.6143708923848503
663	0	27.287854965016365	1.5603136280871532
663	1	85.99999999999999	33.3159164193499
663	2	29.901831111788876	1.1511975013376514
663	3	84.4228574770878	54.35697262773046
663	4	3.782283219171275	3.8356768733015554
663	5	13.783908432238219	1.3126813730662612
663	6	17.56233116976702	13.002033851307834
663	7	6.908199140013163	5.952108765977052
663	8	23.461635336727948	1.1251224808731743
663	9	24.316516955121422	1.4790361722729815
663	10	3.703296087176432	1.8169405162942933
663	11	11.829026878969659	12.756155764416137
663	12	27.95527166622243	1.5020015461612235
663	13	28.078479052998	10.651606448664115
663	14	3.5347919397463254	1.285413558971696
663	15	9.066994039551965	9.518336897001427
663	16	28.6351377459582	1.3495384023047459
663	17	74.55431663175918	1.360244215748172
663	18	66	34
663	19	55.24971459410929	29.788294057997366
663	20	86.339335432452	54.59796847556788
663	21	86.5	31.75
663	22	2.3411532816913003	2.9370282412913395
663	23	2.4805462236566083	1.3376963607337433
663	24	87.76518459460081	54.09902449461604
663	25	25.2898005724431	1.354206736410884
663	26	11.808339853002742	4.643274383334791
663	27	74.49401704421881	1.4925809745003866
663	28	63.6981655252132	54.99999999999999
663	29	74.49282392682771	1.887287668529443
663	30	87.263185771695	54.45469435320975
663	31	12.240050485938138	6.859677238969373
663	32	87.65459240637374	54.703495221014194
663	33	2.4806651918848264	1.9038559524527179
663	34	15.653192908155347	13.0005886481114
663	35	20.999999272213195	20.158968181498977
663	36	51	38.75
663	37	86.44638464917253	54.287058554998715
663	38	74.6895873361171	1.6231040387765971
663	39	57.412721490344055	52.99999999518794
663	40	26.345962526782234	1.1732192230631775
663	41	20.99999995770844	23.52996229337525
663	42	11.632593785537885	3.3868586394780977
663	43	4.624440113471971	3.7135656416430423
663	44	28.504685938065858	1.9007379736863008
663	45	13.920541334901364	2.080957290002031
663	46	21.705288482824322	22.268725866637293
663	47	59.49109366876855	44.00883354991796
663	48	7.000117074775334	27.023891616842977
663	49	9.731788927073202	31.778707652090404
663	50	66.03900041719187	31.137589597800968
663	51	84.3352907399308	54.65350462773544
663	52	20.272393124891003	13.06809828122275
663	53	39.52208324089086	1.0000137953922783
663	54	2.5851975393244193	1.1388531379112388
663	55	22.49693706288024	1.1736426896081325
663	56	61.166414445210236	29.89645248039258
663	57	13.396462900482634	13.000074160232476
663	58	85.20723256717226	54.63820342673572
663	59	31.43942511343514	11.017338784059378
663	60	64.6667071750721	43.67529417368517
663	61	21.197345767858994	21.366286282059495
663	62	2.7262577976150646	1.5619602688929966
663	63	27.11566727692404	1.203812772610646
663	64	26.485036575718848	1.8324726363636974
663	65	59.69304747414233	42.91481613758586
663	66	25.26100336498879	1.5577730992207033
663	67	2.3306769449604383	3.696692100177566
663	68	3.0845101340152126	2.5956128875971882
663	69	61.70460243495329	43.74153332834945
663	70	2.413958448766414	4.590131409487749
663	71	12.595450871891053	10.995245792341612
663	72	10.456572413820334	12.054103930910726
663	73	87.32831687168097	54.87977879850813
663	74	28.220471140605106	1.2737277267983396
663	75	2.636427737669299	3.599922831335621
663	76	61.617442332965524	30.112127496464588
663	77	3.7762661180441435	2.856177554155257
663	78	59.646035994844794	46.034429389758955
663	79	21.492279280507926	1.0968343990379645
663	80	85.48606337666416	54.31475150036349
663	81	30.040388866070593	1.6909980377377933
664	0	27.287854965016365	1.5603136280871532
664	1	85.99999999999999	33.5659164193499
664	2	29.655272305728683	1.1098604095897864
664	3	84.19504165587784	54.459928694120116
664	4	3.611433266786618	3.6531657948154526
664	5	14.02603300453042	1.2504263211241222
664	6	17.312332804925447	13.001129651916752
664	7	6.735643039680973	5.771209920656948
664	8	23.247126018396642	1.2535193357763952
664	9	24.084055788044648	1.5710242465071156
664	10	3.5401893376850277	1.6274776221161766
664	11	11.589186506074878	12.826700753817882
664	12	27.95527166622243	1.5020015461612235
664	13	28.328412347549495	10.645831652162437
664	14	3.5347919397463254	1.285413558971696
664	15	8.842123845764023	9.409096813031423
664	16	28.6351377459582	1.3495384023047459
664	17	74.55431663175918	1.360244215748172
664	18	66	34
664	19	55.24971459410929	29.788294057997366
664	20	86.339335432452	54.59796847556788
664	21	86.5	31.75
664	22	2.255625468235009	2.7021133777228843
664	23	2.4805462236566083	1.3376963607337433
664	24	87.82823433628607	54.34094334479812
664	25	25.2898005724431	1.354206736410884
664	26	12.02833334222392	4.524518900512769
664	27	74.2565888615904	1.414300337726188
664	28	63.4481655252132	54.99999999999999
664	29	74.27791862281265	1.7595547036918908
664	30	87.263185771695	54.45469435320975
664	31	12.405628651453549	6.672370348800989
664	32	87.65459240637374	54.703495221014194
664	33	2.363282745238229	1.683126794389587
664	34	15.403193009672245	13.00036335177665
664	35	20.99999905587572	19.90896818149907
664	36	51	38.75
664	37	86.44638464917253	54.287058554998715
664	38	74.6895873361171	1.6231040387765971
664	39	57.662721490344055	52.9999999972364
664	40	26.098007473600322	1.1413085414415722
664	41	20.99999998020214	23.77996229337525
664	42	11.808117590251982	3.2088378710866325
664	43	4.869190212871	3.7645302258576274
664	44	28.625148479728214	1.6816745672117253
664	45	14.097195362256077	1.9040580118255503
664	46	21.47167145744471	22.179714151381482
664	47	59.49109366876855	44.00883354991796
664	48	7.000088489041102	26.773891618477265
664	49	9.492490947302565	31.85107115724108
664	50	66.03900041719187	31.137589597800968
664	51	84.3352907399308	54.65350462773544
664	52	20.022750404247038	13.054737441822521
664	53	39.772083240879965	1.0000114618047822
664	54	2.8340021587433233	1.1144346744908193
664	55	22.368099166322438	1.3878874011194349
664	56	61.166414445210236	29.89645248039258
664	57	13.146462900835163	13.000060883790914
664	58	85.43466746319582	54.741998263171595
664	59	31.68942497438428	11.01760246077398
664	60	64.6667071750721	43.67529417368517
664	61	21.078767390601847	21.14619728086438
664	62	2.7262577976150646	1.5619602688929966
664	63	27.359281001001182	1.1476669496024634
664	64	26.288502834635445	1.9869863529579261
664	65	59.69304747414233	42.91481613758586
664	66	25.26100336498879	1.5577730992207033
664	67	2.269194706681689	3.9390140644652365
664	68	2.8502646234390596	2.682957267925389
664	69	61.70460243495329	43.74153332834945
664	70	2.509916420416529	4.820982157107928
664	71	12.345458839970822	10.997241782420385
664	72	10.357208292089435	11.824698675276407
664	73	87.48002416353378	54.68107072721085
664	74	28.4563513879044	1.1908995375508165
664	75	2.636427737669299	3.599922831335621
664	76	61.617442332965524	30.112127496464588
664	77	3.6083440768590402	2.670969055202783
664	78	59.646035994844794	46.034429389758955
664	79	21.492279280507926	1.0968343990379645
664	80	85.25903710402874	54.41943708453468
664	81	29.832136906764585	1.5526827405172456
665	0	27.398698776355353	1.784397651363796
665	1	85.99999999999999	33.3159164193499
665	2	29.655272305728683	1.1098604095897864
665	3	84.16193660504489	54.212130276834316
665	4	3.837655349272917	3.5467535333247664
665	5	14.268157576822622	1.1881712691819832
665	6	17.062332897546792	13.000914452789292
665	7	6.563086939348783	5.590311075336843
665	8	23.484053918717656	1.1737373199490446
665	9	24.29620522171202	1.4387645860107534
665	10	3.5401893376850277	1.6274776221161766
